Judul Berita,Link Berita,Link Gambar
35 Mobil Damkar Diterjunkan ke Titik Kebakaran Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303211906-20-920619/35-mobil-damkar-diterjunkan-ke-titik-kebakaran-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2020/01/01/c3431b93-eae6-4ab9-aa91-1b5280978d08_169.jpeg?w=280&q=90
Warga Panik Berhamburan saat Kebakaran Melanda Depo Pertamina Plumpang,https://www.cnnindonesia.com/nasional/20230303211850-20-920618/warga-panik-berhamburan-saat-kebakaran-melanda-depo-pertamina-plumpang,https://akcdn.detik.net.id/visual/2019/10/22/1540a349-f955-4c1e-87d2-384dbadb8e85_169.jpeg?w=280&q=90
VIDEO: Detik-detik Kebakaran Depo Pertamina Plumpang di Jakarta Utara,https://www.cnnindonesia.com/nasional/20230303211217-24-920617/video-detik-detik-kebakaran-depo-pertamina-plumpang-di-jakarta-utara,https://akcdn.detik.net.id/visual/2023/03/03/thumbnail-video-20_169.jpeg?w=280&q=90
"Gedung 42 Lantai Kebakaran di Hong Kong, Ratusan Orang Dievakuasi",https://www.cnnindonesia.com/internasional/20230303123435-113-920306/gedung-42-lantai-kebakaran-di-hong-kong-ratusan-orang-dievakuasi,https://akcdn.detik.net.id/visual/2023/03/03/kebakaran-gedung-pencakar-langit-hong-kong_169.jpeg?w=280&q=90
VIDEO: Penampakan Kobaran Api di Gedung Pencakar Langit Hong Kong,https://www.cnnindonesia.com/internasional/20230303074806-117-920179/video-penampakan-kobaran-api-di-gedung-pencakar-langit-hong-kong,https://akcdn.detik.net.id/visual/2023/03/03/thumbnail-video-1_169.jpeg?w=280&q=90
"Set Top Box TV Meledak, Rumah Warga di Bogor Kebakaran",https://www.cnnindonesia.com/nasional/20230227082831-20-918175/set-top-box-tv-meledak-rumah-warga-di-bogor-kebakaran,https://akcdn.detik.net.id/visual/2020/01/01/c3431b93-eae6-4ab9-aa91-1b5280978d08_169.jpeg?w=280&q=90
"Kebakaran Tanah Abang, 21 Mobil Damkar dan 84 Personel Dikerahkan",https://www.cnnindonesia.com/nasional/20230226194554-20-918090/kebakaran-tanah-abang-21-mobil-damkar-dan-84-personel-dikerahkan,https://akcdn.detik.net.id/visual/2022/10/30/kebakaran-rumah-di-dekat-rs-permata-hijau-23_169.jpeg?w=280&q=90
"Kebakaran di Tanah Abang Jakarta, Pemadaman Masih Berlangsung",https://www.cnnindonesia.com/nasional/20230226192229-20-918087/kebakaran-di-tanah-abang-jakarta-pemadaman-masih-berlangsung,https://akcdn.detik.net.id/visual/2021/07/19/ilustrasi-kebakaran-2_169.jpeg?w=280&q=90
VIDEO: Pemkot Pontianak Segel Lahan yang Terbakar,https://www.cnnindonesia.com/tv/20230224111829-400-917341/video-pemkot-pontianak-segel-lahan-yang-terbakar,https://akcdn.detik.net.id/visual/2023/02/24/lebih-dari-1-ha-kebakaran-lahan-gambut-pemkot-pontianak-segel-lahan-yang-terbakar_169.jpeg?w=280&q=90
"19 Jam Kebakaran Gudang Plastik di Maros Sulsel, Api Belum Padam",https://www.cnnindonesia.com/nasional/20230220094851-20-915215/19-jam-kebakaran-gudang-plastik-di-maros-sulsel-api-belum-padam,https://akcdn.detik.net.id/visual/2019/10/22/a85861f3-094c-4cf3-8d80-5d40265f7fe8_169.jpeg?w=280&q=90
"Gudang Plastik di Maros Sulsel Kebakaran, Diduga Akibat Arus Pendek",https://www.cnnindonesia.com/nasional/20230219230820-20-915101/gudang-plastik-di-maros-sulsel-kebakaran-diduga-akibat-arus-pendek,https://akcdn.detik.net.id/visual/2020/01/01/c3431b93-eae6-4ab9-aa91-1b5280978d08_169.jpeg?w=280&q=90
KKB Bakar Rumah dan Tembaki TNI/Polri di Puncak Papua,https://www.cnnindonesia.com/nasional/20230219041832-12-914910/kkb-bakar-rumah-dan-tembaki-tni-polri-di-puncak-papua,https://akcdn.detik.net.id/visual/2022/12/14/pengibaran-bendera-bintang-kejora-dan-pemalang-jalan-di-pertigaan-saubeba-kampung-tindaret-distrik-yapen-utara_169.png?w=280&q=90
VIDEO: Kebakaran Pondok Pesantren Akibat Korsleting,https://www.cnnindonesia.com/tv/20230218182250-407-914829/video-kebakaran-pondok-pesantren-akibat-korsleting,https://akcdn.detik.net.id/visual/2023/02/18/kebakaran-pondok-pesantren-akibat-korsleting_169.jpeg?w=280&q=90
"Protes Pelantikan Raja, Kantor Camat Huamual Seram Maluku Dibakar",https://www.cnnindonesia.com/nasional/20230211184813-20-911886/protes-pelantikan-raja-kantor-camat-huamual-seram-maluku-dibakar,https://akcdn.detik.net.id/visual/2023/02/11/kantor-camat-huamual-dibakar_169.jpeg?w=280&q=90
"VIDEO: Ditinggal Berjualan, 3 Rumah Terbakar",https://www.cnnindonesia.com/tv/20230209090538-400-910815/video-ditinggal-berjualan-3-rumah-terbakar,https://akcdn.detik.net.id/visual/2023/02/09/ditinggal-berjualan-3-rumah-terbakar_169.jpeg?w=280&q=90
Gedung PWRI di Cilandak Dilanda Kebakaran Hebat,https://www.cnnindonesia.com/nasional/20230203023824-20-908356/gedung-pwri-di-cilandak-dilanda-kebakaran-hebat,https://akcdn.detik.net.id/visual/2020/01/01/c3431b93-eae6-4ab9-aa91-1b5280978d08_169.jpeg?w=280&q=90
"Ruang ICU RSUD Bandung Kebakaran, Pasien Dievakuasi ke RS Terdekat",https://www.cnnindonesia.com/nasional/20230201100351-20-907435/ruang-icu-rsud-bandung-kebakaran-pasien-dievakuasi-ke-rs-terdekat,https://akcdn.detik.net.id/visual/2021/06/28/ilustrasi-pasien-dan-dokter_169.jpeg?w=280&q=90
"Kebakaran Terjadi di Pusat Toserba Tokma di Tambun, Bekasi",https://www.cnnindonesia.com/nasional/20230129004825-20-906099/kebakaran-terjadi-di-pusat-toserba-tokma-di-tambun-bekasi,https://akcdn.detik.net.id/visual/2020/01/01/c3431b93-eae6-4ab9-aa91-1b5280978d08_169.jpeg?w=280&q=90
Toko Gas LPG di Duren Sawit Terbakar,https://www.cnnindonesia.com/nasional/20230127085232-20-905478/toko-gas-lpg-di-duren-sawit-terbakar,https://akcdn.detik.net.id/visual/2022/08/08/jakarta-fire-safety-challenge-1_169.jpeg?w=280&q=90
FOTO: Momen Gedung di Markas Polda Kalsel Kebakaran,https://www.cnnindonesia.com/nasional/20230126122610-22-905121/foto-momen-gedung-di-markas-polda-kalsel-kebakaran,https://akcdn.detik.net.id/visual/2023/01/26/kebakaran-di-mapolda-kalsel-4_169.jpeg?w=280&q=90
Polda Kalsel Gandeng Labfor Jatim Olah TKP Kebakaran Gedung SDM,https://www.cnnindonesia.com/nasional/20230126092051-12-905004/polda-kalsel-gandeng-labfor-jatim-olah-tkp-kebakaran-gedung-sdm,https://akcdn.detik.net.id/visual/2020/01/01/70666114-61c6-4935-a290-b5f30fea1405_169.jpeg?w=280&q=90
Kebakaran di Gedung SDM Markas Polda Kalsel Dipadamkan,https://www.cnnindonesia.com/nasional/20230125233308-20-904931/kebakaran-di-gedung-sdm-markas-polda-kalsel-dipadamkan,https://akcdn.detik.net.id/visual/2023/01/25/kebakaran-di-markas-polda-kalsel_169.jpeg?w=280&q=90
Gedung SDM di Markas Polda Kalsel Kebakaran,https://www.cnnindonesia.com/nasional/20230125213642-12-904917/gedung-sdm-di-markas-polda-kalsel-kebakaran,https://akcdn.detik.net.id/visual/2023/01/25/kebakaran-di-markas-polda-kalsel-1_169.jpeg?w=280&q=90
"Kebakaran Enam Rumah di Ambon, 2 Petugas Damkar Terluka",https://www.cnnindonesia.com/nasional/20230124190122-20-904384/kebakaran-enam-rumah-di-ambon-2-petugas-damkar-terluka,https://akcdn.detik.net.id/visual/2019/10/22/7b13c072-c974-43bc-8520-556c8635ae0f_169.jpeg?w=280&q=90
"Kerusakan Kebakaran Rumah Kapolda Papua 60 Persen, Rugi Ratusan Juta",https://www.cnnindonesia.com/nasional/20230117160544-12-901566/kerusakan-kebakaran-rumah-kapolda-papua-60-persen-rugi-ratusan-juta,https://akcdn.detik.net.id/visual/2019/10/22/0435c711-50f0-44f3-8720-eba761ac1e91_169.jpeg?w=280&q=90
Polisi Selidiki Kebakaran Hanguskan 13 Ruangan Kampus di Nabire,https://www.cnnindonesia.com/nasional/20230117155910-12-901557/polisi-selidiki-kebakaran-hanguskan-13-ruangan-kampus-di-nabire,https://akcdn.detik.net.id/visual/2021/07/19/ilustrasi-kebakaran-3_169.jpeg?w=280&q=90
Kebakaran Rumah Dinas Kapolda Papua Diduga Berasal dari Korsleting,https://www.cnnindonesia.com/nasional/20230117122052-20-901396/kebakaran-rumah-dinas-kapolda-papua-diduga-berasal-dari-korsleting,https://akcdn.detik.net.id/visual/2023/01/17/rumah-dinas-kapolda-papua-irjen-mathius-d-fakhiri-yang-terletak-di-distrik-jayapura-utara_169.jpeg?w=280&q=90
Kronologi Kebakaran Rumah Dinas Kapolda Papua,https://www.cnnindonesia.com/nasional/20230117114809-12-901378/kronologi-kebakaran-rumah-dinas-kapolda-papua,https://akcdn.detik.net.id/visual/2019/10/22/1540a349-f955-4c1e-87d2-384dbadb8e85_169.jpeg?w=280&q=90
Polisi Olah TKP Usut Penyebab Kebakaran Rumah Dinas Kapolda Papua,https://www.cnnindonesia.com/nasional/20230117094513-12-901308/polisi-olah-tkp-usut-penyebab-kebakaran-rumah-dinas-kapolda-papua,https://akcdn.detik.net.id/visual/2023/01/17/rumah-dinas-kapolda-papua-irjen-mathius-d-fakhiri-yang-terletak-di-distrik-jayapura-utara_169.jpeg?w=280&q=90
Kapolda Papua Tak Berada di Rumah Dinas saat Kebakaran,https://www.cnnindonesia.com/nasional/20230117092217-20-901301/kapolda-papua-tak-berada-di-rumah-dinas-saat-kebakaran,https://akcdn.detik.net.id/visual/2023/01/17/rumah-dinas-kapolda-papua-irjen-mathius-d-fakhiri-yang-terletak-di-distrik-jayapura-utara_169.jpeg?w=280&q=90
"Rumah Padat Penduduk di Kramat Jakpus Kebakaran, 15 Damkar Dikerahkan",https://www.cnnindonesia.com/nasional/20230116024957-20-900728/rumah-padat-penduduk-di-kramat-jakpus-kebakaran-15-damkar-dikerahkan,https://akcdn.detik.net.id/visual/2020/01/01/70666114-61c6-4935-a290-b5f30fea1405_169.jpeg?w=280&q=90
"Atap Masjid Agung Batam Kebakaran, Diduga Akibat Percikan Las",https://www.cnnindonesia.com/nasional/20230113162609-20-900155/atap-masjid-agung-batam-kebakaran-diduga-akibat-percikan-las,https://akcdn.detik.net.id/visual/2020/01/01/2ab612fd-1f1a-4633-829b-795f0b6f1a1d_169.jpeg?w=280&q=90
VIDEO: Waspada Bencana Kebakaran,https://www.cnnindonesia.com/tv/20230112214725-404-899767/video-waspada-bencana-kebakaran,https://akcdn.detik.net.id/visual/2023/01/12/prime-2_169.jpeg?w=280&q=90
